gene_name	avg_error_rate_diff	n_calls	abs_error_rate_diff	performance	max_diff
TTC37	4.022507075172055e-5	38	4.022507075172055e-5	cosigt_better	0.7286128424586705
TTLL1	9.123171801881539e-5	38	9.123171801881539e-5	cosigt_better	0.7286128424586705
TUBGCP6	6.547678075437125e-5	38	6.547678075437125e-5	cosigt_better	0.7286128424586705
TYK2	-3.170977768907582e-4	38	3.170977768907582e-4	locityper_better	0.7286128424586705
TYMS	-0.001706618070423814	38	0.001706618070423814	locityper_better	0.7286128424586705
UGT2A1	0.02405418727275587	38	0.02405418727275587	cosigt_better	0.7286128424586705
UNKL	-8.705006755887013e-4	37	8.705006755887013e-4	locityper_better	0.7286128424586705
USP8	4.885538080414043e-5	38	4.885538080414043e-5	cosigt_better	0.7286128424586705
UVSSA	-1.9133886224226185e-4	38	1.9133886224226185e-4	locityper_better	0.7286128424586705
VANGL1	0.02722287895933779	38	0.02722287895933779	cosigt_better	0.7286128424586705
VKORC1	7.099442098409751e-5	38	7.099442098409751e-5	cosigt_better	0.7286128424586705
ZAN	0.10735887149140999	38	0.10735887149140999	cosigt_better	0.7286128424586705
ZNF141	3.742735146322552e-5	38	3.742735146322552e-5	cosigt_better	0.7286128424586705
ZNF419	1.3249342283054162e-4	38	1.3249342283054162e-4	cosigt_better	0.7286128424586705
ZNF469	2.6644137005541363e-5	38	2.6644137005541363e-5	cosigt_better	0.7286128424586705
