gene_name	quality	n	total	percent
SPI1	very low: <= 17	2	76	2.631578947368421
SPI1	mid: >23, <=33	3	76	3.9473684210526314
SPI1	high: >33	71	76	93.42105263157895
SPRN	very low: <= 17	1	76	1.3157894736842104
SPRN	mid: >23, <=33	6	76	7.894736842105263
SPRN	high: >33	69	76	90.78947368421053
SRR	low: >17, <= 23	1	76	1.3157894736842104
SRR	mid: >23, <=33	2	76	2.631578947368421
SRR	high: >33	73	76	96.05263157894737
SSTR5	low: >17, <= 23	1	76	1.3157894736842104
SSTR5	mid: >23, <=33	5	76	6.578947368421052
SSTR5	high: >33	70	76	92.10526315789474
STK11	high: >33	76	76	100
STXBP2	mid: >23, <=33	2	76	2.631578947368421
STXBP2	high: >33	74	76	97.36842105263158
SUZ12	high: >33	76	76	100
TAP1	mid: >23, <=33	3	76	3.9473684210526314
TAP1	high: >33	73	76	96.05263157894737
TAP2	high: >33	76	76	100
TBXA2R	low: >17, <= 23	1	74	1.3513513513513513
TBXA2R	mid: >23, <=33	2	74	2.7027027027027026
TBXA2R	high: >33	71	74	95.94594594594594
TCF3	very low: <= 17	4	76	5.263157894736842
TCF3	low: >17, <= 23	7	76	9.210526315789473
TCF3	mid: >23, <=33	2	76	2.631578947368421
TCF3	high: >33	63	76	82.89473684210526
TERT	very low: <= 17	3	76	3.9473684210526314
TERT	high: >33	73	76	96.05263157894737
THBS2	very low: <= 17	1	76	1.3157894736842104
THBS2	mid: >23, <=33	3	76	3.9473684210526314
THBS2	high: >33	72	76	94.73684210526315
TJP2	high: >33	74	74	100
TM4SF19	very low: <= 17	8	74	10.81081081081081
TM4SF19	low: >17, <= 23	7	74	9.45945945945946
TM4SF19	mid: >23, <=33	10	74	13.513513513513514
TM4SF19	high: >33	49	74	66.21621621621621
TMC6	very low: <= 17	1	76	1.3157894736842104
TMC6	low: >17, <= 23	1	76	1.3157894736842104
TMC6	mid: >23, <=33	4	76	5.263157894736842
TMC6	high: >33	70	76	92.10526315789474
TNNI3	low: >17, <= 23	8	76	10.526315789473683
TNNI3	mid: >23, <=33	21	76	27.631578947368425
TNNI3	high: >33	47	76	61.8421052631579
TNNT1	very low: <= 17	1	76	1.3157894736842104
TNNT1	low: >17, <= 23	5	76	6.578947368421052
TNNT1	mid: >23, <=33	3	76	3.9473684210526314
TNNT1	high: >33	67	76	88.1578947368421
TPCN2	mid: >23, <=33	1	76	1.3157894736842104
TPCN2	high: >33	75	76	98.68421052631578
TPO	very low: <= 17	3	76	3.9473684210526314
TPO	low: >17, <= 23	2	76	2.631578947368421
TPO	mid: >23, <=33	1	76	1.3157894736842104
TPO	high: >33	70	76	92.10526315789474
TRAPPC10	low: >17, <= 23	8	76	10.526315789473683
TRAPPC10	mid: >23, <=33	9	76	11.842105263157894
TRAPPC10	high: >33	59	76	77.63157894736842
TRBV9	high: >33	76	76	100
TRMT1	mid: >23, <=33	12	76	15.789473684210526
TRMT1	high: >33	64	76	84.21052631578947
TRPM4	very low: <= 17	1	76	1.3157894736842104
TRPM4	mid: >23, <=33	1	76	1.3157894736842104
TRPM4	high: >33	74	76	97.36842105263158
TTC37	high: >33	76	76	100
TTLL1	high: >33	76	76	100
TUBGCP6	mid: >23, <=33	6	76	7.894736842105263
TUBGCP6	high: >33	70	76	92.10526315789474
TYK2	low: >17, <= 23	9	76	11.842105263157894
TYK2	mid: >23, <=33	6	76	7.894736842105263
TYK2	high: >33	61	76	80.26315789473685
TYMS	low: >17, <= 23	6	76	7.894736842105263
TYMS	mid: >23, <=33	9	76	11.842105263157894
TYMS	high: >33	61	76	80.26315789473685
UGT2A1	high: >33	76	76	100
UNKL	mid: >23, <=33	7	74	9.45945945945946
UNKL	high: >33	67	74	90.54054054054053
USP8	high: >33	76	76	100
UVSSA	mid: >23, <=33	1	76	1.3157894736842104
UVSSA	high: >33	75	76	98.68421052631578
VANGL1	high: >33	76	76	100
VKORC1	very low: <= 17	3	76	3.9473684210526314
VKORC1	low: >17, <= 23	3	76	3.9473684210526314
VKORC1	mid: >23, <=33	14	76	18.421052631578945
VKORC1	high: >33	56	76	73.68421052631578
ZAN	mid: >23, <=33	6	76	7.894736842105263
ZAN	high: >33	70	76	92.10526315789474
ZNF141	high: >33	76	76	100
ZNF419	mid: >23, <=33	2	76	2.631578947368421
ZNF419	high: >33	74	76	97.36842105263158
ZNF469	high: >33	76	76	100
